year,cause,cause.code,state,deaths,population,crude.rate,crude.rate.lower.95.ci,crude.rate.upper.95.ci,percent.total.deaths
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Delaware,14,875557,NaN,0.87418,2.68282,0.00269%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Florida,175,18628245,0.93943,0.80025,1.07862,0.03356%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Georgia,44,9480557,0.46411,0.33722,0.62304,0.00844%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Idaho,25,1536612,1.62696,1.05288,2.40171,0.00479%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Illinois,64,12109075,0.52853,0.40703,0.67492,0.01227%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Indiana,29,6377985,0.45469,0.30451,0.65301,0.00556%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Iowa,69,2992159,2.30603,1.79423,2.91842,0.01323%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Kansas,38,2760589,1.37652,0.97411,1.88938,0.00729%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Kentucky,38,4304047,0.88289,0.62479,1.21184,0.00729%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Louisiana,23,4478887,0.51352,0.32553,0.77053,0.00441%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Maine,31,1302144,2.38069,1.61756,3.3792,0.00595%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Maryland,42,5465667,0.76843,0.55382,1.0387,0.00806%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Massachusetts,19,6198477,NaN,0.18455,0.47868,0.00364%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Michigan,135,9511951,1.41927,1.17985,1.65868,0.02589%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Minnesota,84,5048646,1.66381,1.32712,2.05992,0.01611%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Mississippi,48,2934416,1.63576,1.20608,2.16877,0.00921%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Missouri,110,5856654,1.87821,1.52721,2.2292,0.02110%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Montana,17,924706,NaN,1.07095,2.9435,0.00326%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Nebraska,19,1787204,NaN,0.64007,1.66018,0.00364%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Nevada,25,2448961,1.02084,0.66064,1.50697,0.00479%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New Hampshire,12,1282256,NaN,0.48356,1.63474,0.00230%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New Jersey,27,7974433,0.33858,0.22313,0.49262,0.00518%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New Mexico,43,1819485,2.36331,1.71032,3.18335,0.00825%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New York,146,17701440,0.82479,0.691,0.95858,0.02800%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,North Carolina,64,9325444,0.68629,0.52853,0.87638,0.01227%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,North Dakota,16,649876,NaN,1.40726,3.99815,0.00307%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Ohio,85,11270057,0.75421,0.60243,0.9326,0.01630%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Oklahoma,77,3333732,2.30972,1.82279,2.88676,0.01477%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Oregon,81,3622679,2.23591,1.77563,2.77904,0.01554%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Pennsylvania,69,12304511,0.56077,0.43631,0.70969,0.01323%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,South Carolina,35,4618710,0.75779,0.52783,1.0539,0.00671%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,South Dakota,28,744265,3.7621,2.49988,5.43729,0.00537%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Tennessee,46,6310131,0.72899,0.53371,0.97237,0.00882%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Texas,214,24574620,0.87082,0.75414,0.98749,0.04104%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Utah,63,2704820,2.32918,1.78981,2.98002,0.01208%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Vermont,19,613372,NaN,1.86499,4.83732,0.00364%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Virginia,115,7603297,1.5125,1.23606,1.78894,0.02206%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Washington,100,6112337,1.63604,1.31537,1.9567,0.01918%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,West Virginia,46,1835526,2.50609,1.83479,3.34278,0.00882%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Wisconsin,137,5505279,2.48852,2.07181,2.90523,0.02628%
2012,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Wyoming,11,553603,NaN,0.9919,3.55527,0.00211%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Alabama,417,4715781,8.84265,7.99392,9.69138,0.07998%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Alaska,20,553205,3.6153,2.20833,5.58354,0.00384%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Arizona,479,5940500,8.06329,7.34119,8.7854,0.09187%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Arkansas,255,2866413,8.89614,7.80422,9.98805,0.04891%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,California,430,31483962,1.36577,1.23668,1.49487,0.08247%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Colorado,313,4906778,6.37893,5.67224,7.08563,0.06003%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Connecticut,97,3407583,2.84659,2.30839,3.47262,0.01860%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Delaware,31,875557,3.5406,2.40566,5.0256,0.00595%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Florida,999,18628245,5.36282,5.03027,5.69538,0.19160%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Georgia,543,9480557,5.72751,5.24576,6.20926,0.10414%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Hawaii,23,468425,4.91007,3.11254,7.36751,0.00441%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Idaho,69,1536612,4.4904,3.4938,5.68287,0.01323%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Illinois,355,12109075,2.93169,2.62671,3.23666,0.06809%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Indiana,401,6377985,6.28725,5.67187,6.90263,0.07691%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Iowa,18,2992159,NaN,0.35653,0.95074,0.00345%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Kansas,199,2760589,7.20861,6.20704,8.21018,0.03817%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Kentucky,363,4304047,8.43392,7.5663,9.30155,0.06962%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Louisiana,335,4478887,7.47954,6.67858,8.28049,0.06425%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Maine,35,1302144,2.68787,1.87221,3.73819,0.00671%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Maryland,225,5465667,4.11661,3.5787,4.65451,0.04315%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Massachusetts,122,6198477,1.96823,1.61896,2.31749,0.02340%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Michigan,399,9511951,4.19472,3.78313,4.60632,0.07653%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Minnesota,149,5048646,2.95129,2.4774,3.42517,0.02858%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Mississippi,157,2934416,5.3503,4.51338,6.18722,0.03011%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Missouri,231,5856654,3.94423,3.43559,4.45287,0.04430%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Montana,85,924706,9.19211,7.34229,11.36623,0.01630%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Nebraska,88,1787204,4.92389,3.94911,6.06638,0.01688%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Nevada,217,2448961,8.8609,7.68193,10.03987,0.04162%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,New Hampshire,49,1282256,3.82139,2.8271,5.05207,0.00940%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,New Jersey,128,7974433,1.60513,1.32706,1.8832,0.02455%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,New Mexico,25,1819485,1.37402,0.88919,2.02832,0.00479%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,New York,343,17701440,1.9377,1.73263,2.14276,0.06579%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,North Carolina,619,9325444,6.63775,6.11484,7.16067,0.11872%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,North Dakota,14,649876,NaN,1.17775,3.61448,0.00269%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Ohio,620,11270057,5.5013,5.06827,5.93434,0.11891%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Oklahoma,40,3333732,1.19986,0.85719,1.63387,0.00767%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Oregon,44,3622679,1.21457,0.88251,1.6305,0.00844%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Pennsylvania,643,12304511,5.22573,4.8218,5.62965,0.12332%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Rhode Island,17,1002053,NaN,0.98829,2.71629,0.00326%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,South Carolina,371,4618710,8.03255,7.21517,8.84992,0.07116%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Tennessee,555,6310131,8.79538,8.06363,9.52713,0.10645%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Texas,1305,24574620,5.31036,5.02224,5.59848,0.25029%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Utah,34,2704820,1.25702,0.87052,1.75655,0.00652%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Virginia,195,7603297,2.56468,2.2047,2.92465,0.03740%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Washington,135,6112337,2.20865,1.83607,2.58122,0.02589%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,West Virginia,75,1835526,4.08602,3.2139,5.12187,0.01438%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Wisconsin,22,5505279,0.39962,0.25044,0.60502,0.00422%
2012,Intentional self-harm by other and unspecified firearm discharge,X74,Wyoming,55,553603,9.93492,7.48437,12.93169,0.01055%
2012,Assault by handgun discharge,X93,California,190,31483962,0.60348,0.51767,0.68929,0.03644%
2012,Assault by handgun discharge,X93,Florida,98,18628245,0.52608,0.4271,0.64113,0.01880%
2012,Assault by handgun discharge,X93,Georgia,17,9480557,NaN,0.10446,0.2871,0.00326%
2012,Assault by handgun discharge,X93,Indiana,18,6377985,NaN,0.16726,0.44603,0.00345%
2012,Assault by handgun discharge,X93,Mississippi,53,2934416,1.80615,1.35293,2.36248,0.01017%
2012,Assault by handgun discharge,X93,Missouri,39,5856654,0.66591,0.47353,0.91032,0.00748%
2012,Assault by handgun discharge,X93,New Mexico,33,1819485,1.8137,1.24846,2.54711,0.00633%
2012,Assault by handgun discharge,X93,Oklahoma,73,3333732,2.18974,1.7164,2.75327,0.01400%
2012,Assault by handgun discharge,X93,Oregon,18,3622679,NaN,0.29447,0.78527,0.00345%
2012,Assault by handgun discharge,X93,Texas,42,24574620,0.17091,0.12318,0.23102,0.00806%
2012,Assault by handgun discharge,X93,Virginia,97,7603297,1.27576,1.03455,1.55633,0.01860%
2012,Assault by handgun discharge,X93,Washington,14,6112337,NaN,0.12522,0.3843,0.00269%
2012,Assault by handgun discharge,X93,West Virginia,13,1835526,NaN,0.37711,1.21112,0.00249%
2012,Assault by handgun discharge,X93,Wisconsin,38,5505279,0.69025,0.48846,0.94742,0.00729%
2012,"Assault by rifle, shotgun and larger firearm discharge",X94,Arizona,12,5940500,NaN,0.10438,0.35286,0.00230%
2012,"Assault by rifle, shotgun and larger firearm discharge",X94,Arkansas,15,2866413,NaN,0.29289,0.86311,0.00288%
2012,"Assault by rifle, shotgun and larger firearm discharge",X94,California,60,31483962,0.19057,0.14543,0.24531,0.01151%
2012,"Assault by rifle, shotgun and larger firearm discharge",X94,Florida,33,18628245,0.17715,0.12194,0.24878,0.00633%
2012,"Assault by rifle, shotgun and larger firearm discharge",X94,Georgia,16,9480557,NaN,0.09647,0.27407,0.00307%
2012,"Assault by rifle, shotgun and larger firearm discharge",X94,Kentucky,11,4304047,NaN,0.12758,0.45729,0.00211%
2012,"Assault by rifle, shotgun and larger firearm discharge",X94,Michigan,22,9511951,0.23129,0.14495,0.35017,0.00422%
2012,"Assault by rifle, shotgun and larger firearm discharge",X94,Mississippi,18,2934416,NaN,0.36354,0.96945,0.00345%
2012,"Assault by rifle, shotgun and larger firearm discharge",X94,Missouri,12,5856654,NaN,0.10587,0.35791,0.00230%
2012,"Assault by rifle, shotgun and larger firearm discharge",X94,New York,15,17701440,NaN,0.04743,0.13976,0.00288%
2012,"Assault by rifle, shotgun and larger firearm discharge",X94,North Carolina,36,9325444,0.38604,0.27038,0.53444,0.00690%
2012,"Assault by rifle, shotgun and larger firearm discharge",X94,Ohio,11,11270057,NaN,0.04872,0.17464,0.00211%
2012,"Assault by rifle, shotgun and larger firearm discharge",X94,Oklahoma,17,3333732,NaN,0.29706,0.81646,0.00326%
2012,"Assault by rifle, shotgun and larger firearm discharge",X94,South Carolina,16,4618710,NaN,0.19801,0.56256,0.00307%
2012,"Assault by rifle, shotgun and larger firearm discharge",X94,Texas,53,24574620,0.21567,0.16155,0.2821,0.01017%
2012,Assault by other and unspecified firearm discharge,X95,Alabama,293,4715781,6.21318,5.50174,6.92462,0.05620%
2012,Assault by other and unspecified firearm discharge,X95,Alaska,12,553205,NaN,1.12084,3.78912,0.00230%
2012,Assault by other and unspecified firearm discharge,X95,Arizona,213,5940500,3.58556,3.10403,4.06709,0.04085%
2012,Assault by other and unspecified firearm discharge,X95,Arkansas,147,2866413,5.12836,4.29932,5.9574,0.02819%
2012,Assault by other and unspecified firearm discharge,X95,California,1018,31483962,3.23339,3.03476,3.43202,0.19525%
2012,Assault by other and unspecified firearm discharge,X95,Colorado,99,4906778,2.01762,1.63982,2.45637,0.01899%
2012,Assault by other and unspecified firearm discharge,X95,Connecticut,109,3407583,3.19875,2.59823,3.79926,0.02091%
2012,Assault by other and unspecified firearm discharge,X95,Delaware,42,875557,4.79695,3.45721,6.48408,0.00806%
2012,Assault by other and unspecified firearm discharge,X95,District of Columbia,54,600533,8.99201,6.75507,11.7326,0.01036%
2012,Assault by other and unspecified firearm discharge,X95,Florida,721,18628245,3.87047,3.58794,4.15299,0.13828%
2012,Assault by other and unspecified firearm discharge,X95,Georgia,429,9480557,4.52505,4.09685,4.95325,0.08228%
2012,Assault by other and unspecified firearm discharge,X95,Idaho,14,1536612,NaN,0.4981,1.52866,0.00269%
2012,Assault by other and unspecified firearm discharge,X95,Illinois,632,12109075,5.21923,4.81231,5.62614,0.12121%
2012,Assault by other and unspecified firearm discharge,X95,Indiana,220,6377985,3.44937,2.99356,3.90518,0.04219%
2012,Assault by other and unspecified firearm discharge,X95,Iowa,23,2992159,0.76868,0.48727,1.15339,0.00441%
2012,Assault by other and unspecified firearm discharge,X95,Kansas,57,2760589,2.06478,1.56384,2.67517,0.01093%
2012,Assault by other and unspecified firearm discharge,X95,Kentucky,141,4304047,3.27599,2.73525,3.81673,0.02704%
2012,Assault by other and unspecified firearm discharge,X95,Louisiana,415,4478887,9.26569,8.37422,10.15717,0.07960%
2012,Assault by other and unspecified firearm discharge,X95,Maryland,285,5465667,5.21437,4.60898,5.81976,0.05466%
2012,Assault by other and unspecified firearm discharge,X95,Massachusetts,72,6198477,1.16158,0.90886,1.46281,0.01381%
2012,Assault by other and unspecified firearm discharge,X95,Michigan,551,9511951,5.79271,5.30903,6.2764,0.10568%
2012,Assault by other and unspecified firearm discharge,X95,Minnesota,55,5048646,1.0894,0.82069,1.41801,0.01055%
