year,race,race.code,cause.of.death,cause.of.death.code,state,state.code,deaths,population,crude.rate,crude.rate.lower.95.ci,crude.rate.upper.95.ci,percent.total.deaths
2014,White,2106-3,Assault by handgun discharge,X93,Wisconsin,55,10,5109986,NaN,0.09,0.36,0.00%
2014,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,Alabama,1,11,3419940,NaN,0.16,0.58,0.00%
2014,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,Arkansas,5,17,2399804,NaN,0.41,1.13,0.00%
2014,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,California,6,43,29112206,0.15,0.11,0.2,0.01%
2014,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,Florida,12,17,15699343,NaN,0.06,0.17,0.00%
2014,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,North Carolina,37,15,7210010,NaN,0.12,0.34,0.00%
2014,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,Oklahoma,40,10,3035813,NaN,0.16,0.61,0.00%
2014,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,Texas,48,42,21851213,0.19,0.14,0.26,0.01%
2014,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,Virginia,51,11,5985615,NaN,0.09,0.33,0.00%
2014,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,Washington,53,10,5861584,NaN,0.08,0.31,0.00%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Alabama,1,72,3419940,2.11,1.65,2.65,0.01%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Alaska,2,11,517504,NaN,1.06,3.8,0.00%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Arizona,4,145,5725331,2.53,2.12,2.94,0.03%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Arkansas,5,63,2399804,2.63,2.02,3.36,0.01%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,California,6,543,29112206,1.87,1.71,2.02,0.10%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Colorado,8,69,4779487,1.44,1.12,1.83,0.01%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Connecticut,9,28,2960214,0.95,0.63,1.37,0.01%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Florida,12,271,15699343,1.73,1.52,1.93,0.05%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Georgia,13,105,6358763,1.65,1.34,1.97,0.02%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Idaho,16,12,1552607,NaN,0.4,1.35,0.00%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Illinois,17,120,10101430,1.19,0.98,1.4,0.02%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Indiana,18,86,5740600,1.5,1.2,1.85,0.02%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Iowa,19,15,2888971,NaN,0.29,0.86,0.00%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Kansas,20,34,2563233,1.33,0.92,1.85,0.01%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Kentucky,21,68,3941696,1.73,1.34,2.19,0.01%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Louisiana,22,78,2980699,2.62,2.07,3.27,0.01%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Maryland,24,19,3658054,NaN,0.31,0.81,0.00%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Massachusetts,25,42,5654782,0.74,0.54,1,0.01%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Michigan,26,83,8023427,1.03,0.82,1.28,0.02%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Minnesota,27,16,4743448,NaN,0.19,0.55,0.00%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Mississippi,28,42,1803115,2.33,1.68,3.15,0.01%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Missouri,29,73,5130149,1.42,1.12,1.79,0.01%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Nebraska,31,14,1701738,NaN,0.45,1.38,0.00%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Nevada,32,60,2217014,2.71,2.07,3.48,0.01%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,New Jersey,34,66,6613281,1,0.77,1.27,0.01%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,New Mexico,35,43,1750345,2.46,1.78,3.31,0.01%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,New York,36,103,14107369,0.73,0.59,0.87,0.02%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,North Carolina,37,106,7210010,1.47,1.19,1.75,0.02%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Ohio,39,112,9733011,1.15,0.94,1.36,0.02%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Oklahoma,40,52,3035813,1.71,1.28,2.25,0.01%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Oregon,41,32,3570524,0.9,0.61,1.27,0.01%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Pennsylvania,42,129,10716775,1.2,1,1.41,0.02%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,South Carolina,45,77,3343943,2.3,1.82,2.88,0.01%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Tennessee,47,101,5235081,1.93,1.55,2.31,0.02%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Texas,48,528,21851213,2.42,2.21,2.62,0.10%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Utah,49,27,2730417,0.99,0.65,1.44,0.01%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Virginia,51,54,5985615,0.9,0.68,1.18,0.01%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Washington,53,48,5861584,0.82,0.6,1.09,0.01%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,West Virginia,54,32,1752941,1.83,1.25,2.58,0.01%
2014,White,2106-3,Assault by other and unspecified firearm discharge,X95,Wisconsin,55,26,5109986,0.51,0.33,0.75,0.00%
2014,White,2106-3,"Other and unspecified firearm discharge, undetermined intent",Y24,Tennessee,47,34,5235081,0.65,0.45,0.91,0.01%
2014,White,2106-3,"Other and unspecified firearm discharge, undetermined intent",Y24,Texas,48,21,21851213,0.1,0.06,0.15,0.00%
2014,White,2106-3,Legal intervention involving firearm discharge,Y35.0,Arizona,4,11,5725331,NaN,0.1,0.34,0.00%
2014,White,2106-3,Legal intervention involving firearm discharge,Y35.0,California,6,73,29112206,0.25,0.2,0.32,0.01%
2014,White,2106-3,Legal intervention involving firearm discharge,Y35.0,Colorado,8,10,4779487,NaN,0.1,0.38,0.00%
2014,White,2106-3,Legal intervention involving firearm discharge,Y35.0,Florida,12,13,15699343,NaN,0.04,0.14,0.00%
2014,White,2106-3,Legal intervention involving firearm discharge,Y35.0,New Mexico,35,11,1750345,NaN,0.31,1.12,0.00%
2014,White,2106-3,Legal intervention involving firearm discharge,Y35.0,Oregon,41,15,3570524,NaN,0.24,0.69,0.00%
2014,White,2106-3,Legal intervention involving firearm discharge,Y35.0,Texas,48,20,21851213,0.09,0.06,0.14,0.00%
2014,White,2106-3,Legal intervention involving firearm discharge,Y35.0,Utah,49,12,2730417,NaN,0.23,0.77,0.00%
2014,White,2106-3,Legal intervention involving firearm discharge,Y35.0,Washington,53,19,5861584,NaN,0.2,0.51,0.00%
2015,Black or African American,2054-5,Discharge from other and unspecified firearms,W34,North Carolina,37,10,2301313,NaN,0.21,0.8,0.00%
2015,Black or African American,2054-5,Intentional self-harm by handgun discharge,X72,California,6,25,2827821,0.88,0.57,1.31,0.00%
2015,Black or African American,2054-5,Intentional self-harm by handgun discharge,X72,Florida,12,29,3528984,0.82,0.55,1.18,0.01%
2015,Black or African American,2054-5,Intentional self-harm by handgun discharge,X72,Georgia,13,39,3320419,1.17,0.84,1.61,0.01%
2015,Black or African American,2054-5,Intentional self-harm by handgun discharge,X72,Indiana,18,12,685966,NaN,0.9,3.06,0.00%
2015,Black or African American,2054-5,Intentional self-harm by handgun discharge,X72,Mississippi,28,10,1140310,NaN,0.42,1.61,0.00%
2015,Black or African American,2054-5,Intentional self-harm by handgun discharge,X72,North Carolina,37,10,2301313,NaN,0.21,0.8,0.00%
2015,Black or African American,2054-5,Intentional self-harm by handgun discharge,X72,Texas,48,18,3557565,NaN,0.3,0.8,0.00%
2015,Black or African American,2054-5,Intentional self-harm by handgun discharge,X72,Virginia,51,30,1729691,1.73,1.17,2.48,0.01%
2015,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Alabama,1,36,1325905,2.72,1.9,3.76,0.01%
2015,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Arkansas,5,12,481843,NaN,1.29,4.35,0.00%
2015,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,California,6,19,2827821,NaN,0.4,1.05,0.00%
2015,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Colorado,8,12,284005,NaN,2.18,7.38,0.00%
2015,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Florida,12,51,3528984,1.45,1.08,1.9,0.01%
2015,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Georgia,13,77,3320419,2.32,1.83,2.9,0.01%
2015,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Illinois,17,33,1962578,1.68,1.16,2.36,0.01%
2015,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Louisiana,22,35,1546176,2.26,1.58,3.15,0.01%
2015,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Maryland,24,23,1890111,1.22,0.77,1.83,0.00%
2015,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Michigan,26,39,1489718,2.62,1.86,3.58,0.01%
2015,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Mississippi,28,30,1140310,2.63,1.78,3.76,0.01%
2015,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Missouri,29,15,761321,NaN,1.1,3.25,0.00%
2015,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Nevada,32,12,298727,NaN,2.08,7.02,0.00%
2015,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,New York,36,21,3665284,0.57,0.35,0.88,0.00%
2015,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,North Carolina,37,39,2301313,1.69,1.21,2.32,0.01%
2015,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Ohio,39,52,1578549,3.29,2.46,4.32,0.01%
2015,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Pennsylvania,42,40,1588739,2.52,1.8,3.43,0.01%
2015,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,South Carolina,45,46,1387150,3.32,2.43,4.42,0.01%
2015,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Tennessee,47,33,1167771,2.83,1.95,3.97,0.01%
2015,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Texas,48,93,3557565,2.61,2.11,3.2,0.02%
2015,Black or African American,2054-5,Intentional self-harm by other and unspecified firearm discharge,X74,Virginia,51,19,1729691,NaN,0.66,1.72,0.00%
2015,Black or African American,2054-5,Assault by handgun discharge,X93,Alabama,1,35,1325905,2.64,1.84,3.67,0.01%
2015,Black or African American,2054-5,Assault by handgun discharge,X93,California,6,66,2827821,2.33,1.81,2.97,0.01%
2015,Black or African American,2054-5,Assault by handgun discharge,X93,Florida,12,61,3528984,1.73,1.32,2.22,0.01%
2015,Black or African American,2054-5,Assault by handgun discharge,X93,Georgia,13,28,3320419,0.84,0.56,1.22,0.01%
2015,Black or African American,2054-5,Assault by handgun discharge,X93,Indiana,18,21,685966,3.06,1.9,4.68,0.00%
2015,Black or African American,2054-5,Assault by handgun discharge,X93,Mississippi,28,43,1140310,3.77,2.73,5.08,0.01%
2015,Black or African American,2054-5,Assault by handgun discharge,X93,Ohio,39,19,1578549,NaN,0.72,1.88,0.00%
2015,Black or African American,2054-5,Assault by handgun discharge,X93,Oklahoma,40,21,346973,6.05,3.75,9.25,0.00%
2015,Black or African American,2054-5,Assault by handgun discharge,X93,Texas,48,13,3557565,NaN,0.19,0.62,0.00%
2015,Black or African American,2054-5,Assault by handgun discharge,X93,Virginia,51,61,1729691,3.53,2.7,4.53,0.01%
2015,Black or African American,2054-5,Assault by handgun discharge,X93,Wisconsin,55,37,415631,8.9,6.27,12.27,0.01%
2015,Black or African American,2054-5,"Assault by rifle, shotgun and larger firearm discharge",X94,Alabama,1,10,1325905,NaN,0.36,1.39,0.00%
2015,Black or African American,2054-5,"Assault by rifle, shotgun and larger firearm discharge",X94,Texas,48,15,3557565,NaN,0.24,0.7,0.00%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Alabama,1,228,1325905,17.2,14.96,19.43,0.04%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Arizona,4,41,374864,10.94,7.85,14.84,0.01%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Arkansas,5,79,481843,16.4,12.98,20.43,0.02%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,California,6,393,2827821,13.9,12.52,15.27,0.08%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Colorado,8,37,284005,13.03,9.17,17.96,0.01%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Connecticut,9,41,445929,9.19,6.6,12.47,0.01%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Delaware,10,44,221986,19.82,14.4,26.61,0.01%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,District of Columbia,11,101,333883,30.25,24.35,36.15,0.02%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Florida,12,480,3528984,13.6,12.38,14.82,0.09%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Georgia,13,399,3320419,12.02,10.84,13.2,0.08%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Illinois,17,526,1962578,26.8,24.51,29.09,0.10%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Indiana,18,172,685966,25.07,21.33,28.82,0.03%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Iowa,19,16,129926,NaN,7.04,20,0.00%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Kansas,20,32,209415,15.28,10.45,21.57,0.01%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Kentucky,21,66,392826,16.8,12.99,21.38,0.01%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Louisiana,22,354,1546176,22.9,20.51,25.28,0.07%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Maryland,24,390,1890111,20.63,18.59,22.68,0.07%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Massachusetts,25,40,619655,6.46,4.61,8.79,0.01%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Michigan,26,350,1489718,23.49,21.03,25.96,0.07%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Minnesota,27,44,366862,11.99,8.71,16.1,0.01%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Mississippi,28,137,1140310,12.01,10,14.03,0.03%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Missouri,29,327,761321,42.95,38.3,47.61,0.06%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Nebraska,31,29,106950,27.12,18.16,38.94,0.01%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Nevada,32,42,298727,14.06,10.13,19,0.01%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,New Jersey,34,214,1392086,15.37,13.31,17.43,0.04%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,New York,36,282,3665284,7.69,6.8,8.59,0.05%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,North Carolina,37,275,2301313,11.95,10.54,13.36,0.05%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Ohio,39,316,1578549,20.02,17.81,22.23,0.06%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Oklahoma,40,48,346973,13.83,10.2,18.34,0.01%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Oregon,41,13,108507,NaN,6.38,20.49,0.00%
2015,Black or African American,2054-5,Assault by other and unspecified firearm discharge,X95,Pennsylvania,42,365,1588739,22.97,20.62,25.33,0.07%
